Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Exacerbations - Antibiotics,cephalosporins,23510,4374311000001106,kefadim 500mg powder for solution for injection vials (flynn pharma ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,68444,4374611000001101,fortum 2g powder for solution for injection vials (glaxosmithkline uk ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,26042,4404611000001100,rocephin 250mg powder for solution for injection vials (roche products ltd),ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,28685,4406611000001109,rocephin 2g powder for solution for injection vials (roche products ltd),ceftriaxone sodium
Exacerbations - Antibiotics,cephalosporins,34133,4514011000001101,cefalexin 250mg/5ml oral suspension sugar free (teva uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,6671,4515811000001108,cefalexin 250mg/5ml oral suspension sugar free,cefalexin
Exacerbations - Antibiotics,cephalosporins,22321,452411000001109,cefalexin 500mg tablets (mylan),cefalexin
Exacerbations - Antibiotics,cephalosporins,17123,4530311000001103,zinacef 1.5g powder for injection vials (glaxosmithkline uk ltd),cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,63596,4530611000001108,cefuroxime 1.5g powder for injection vials (a a h pharmaceuticals ltd),cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,30046,4532011000001102,claforan 500mg powder for solution for injection vials (sanofi),cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,57842,4532811000001108,cefotaxime 500mg powder for solution for injection vials (genus pharmaceuticals ltd),cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,32441,4533411000001102,claforan 2g powder for solution for injection vials (sanofi),cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,290,4557611000001106,cefuroxime 1.5g powder for injection vials,cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,25614,4558311000001100,cefotaxime 2g powder for solution for injection vials,cefotaxime sodium
Exacerbations - Antibiotics,cephalosporins,40914,471811000001100,ceporex 500mg tablets (strides shasun (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,28054,4740211000001106,zinacef 250mg powder for injection vials (glaxosmithkline uk ltd),cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,41049,474311000001107,ceporex 250mg tablets (strides shasun (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,19144,4861711000001104,cefalexin 125mg/5ml oral suspension sugar free (teva uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,6651,4865011000001104,cefalexin 125mg/5ml oral suspension sugar free,cefalexin
Exacerbations - Antibiotics,cephalosporins,53945,534211000001106,cefalexin 125mg/5ml oral suspension (alliance healthcare (distribution) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,39417,560011000001100,cefalexin 125mg/5ml oral suspension (mylan),cefalexin
Exacerbations - Antibiotics,cephalosporins,41825,57565001000027103,cefalexin 250mg/5ml oral solution (c p pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,29281,587511000001105,cefalexin 500mg capsules (teva uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,19138,596511000001107,cefalexin 500mg capsules (actavis uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,54864,606011000001105,cefalexin 250mg capsules (alliance healthcare (distribution) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,36599,612311000001107,cefalexin 250mg capsules (ranbaxy (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,33329,6211000001105,cefalexin 125mg/5ml oral suspension (teva uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,31110,622911000001103,keflex 500mg tablets (flynn pharma ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,29748,639611000001104,cefalexin 125mg/5ml oral suspension (a a h pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,32181,640011000001104,cefalexin 125mg/5ml oral suspension (actavis uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,9664,648411000001106,cefalexin 500mg capsules (ivax pharmaceuticals uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,29202,652611000001105,cefalexin 500mg tablets (a a h pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,32643,660211000001101,cefalexin 500mg capsules (a a h pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,8019,66755001000027108,ceporex 250mg tablet (galen ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,8085,66765001000027104,ceporex 500mg tablet (galen ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,192,66775001000027106,ceporex 250mg capsule (galen ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,2661,66805001000027102,ceporex 500mg capsule (galen ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,3609,66815001000027100,ceporex 125mg/5ml oral solution (galen ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,8008,66825001000027109,ceporex 250mg/5ml oral solution (galen ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,5859,66845001000027107,ceporex 500mg/5ml oral solution (galen ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,7560,66855001000027105,ceporex 125mg/5ml liquid (galen ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,8625,66865001000027101,ceporex 250mg/5ml liquid (galen ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,27072,691711000001103,keflex 125mg/5ml oral suspension (flynn pharma ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,45221,707211000001109,cefalexin 250mg/5ml oral suspension (actavis uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,34253,716611000001106,cefalexin 250mg capsules (a a h pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,33334,719911000001109,cefalexin 250mg tablets (a a h pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,41192,728211000001103,cefalexin 250mg/5ml oral suspension (ranbaxy (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,11989,733011000001104,keflex 250mg capsules (flynn pharma ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,41982,74465001000027102,fortum 2g/vial powder for solution for injection (glaxo laboratories ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,25667,74715001000027109,zinacef 1.5g/vial infusion (glaxo laboratories ltd),cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,28722,757911000001105,keflex 250mg/5ml oral suspension (flynn pharma ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,9690,758111000001108,cefalexin 250mg capsules (teva uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,41736,763611000001104,cefalexin 250mg capsules (kent pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,42008,800711000001101,cefalexin 250mg/5ml oral suspension (a a h pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,60202,835511000001109,cefalexin 250mg/5ml oral suspension (kent pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,36569,850211000001103,cefalexin 500mg capsules (kent pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,19184,86911000001101,cefalexin 500mg capsules (mylan),cefalexin
Exacerbations - Antibiotics,cephalosporins,58806,8744311000001107,ceftazidime 500mg powder for solution for injection vials (genus pharmaceuticals ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,55877,8745411000001104,ceftazidime 2g powder for solution for injection vials (genus pharmaceuticals ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,40945,875311000001101,ceporex 250mg/5ml syrup (strides shasun (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,31827,887511000001109,cefalexin 500mg tablets (ivax pharmaceuticals uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,29464,887911000001102,cefalexin 250mg/5ml oral suspension (mylan),cefalexin
Exacerbations - Antibiotics,cephalosporins,40884,904711000001102,ceporex 250mg capsules (strides shasun (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,830,91011000001106,keflex 250mg tablets (flynn pharma ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,36330,924811000001101,cefalexin 250mg tablets (actavis uk ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,24090,9376611000001109,cefalexin 250mg capsules (pliva pharma ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,67797,9470311000001109,ceftazidime 1g powder for solution for injection vials (wockhardt uk ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,58463,9547111000001104,cefuroxime 250mg tablets (sandoz ltd),cefuroxime axetil
Exacerbations - Antibiotics,cephalosporins,41106,96011000001104,ceporex 125mg/5ml syrup (strides shasun (uk) ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,33802,9655001000027102,cefalexin 250mg capsule (berk pharmaceuticals ltd),cefalexin
Exacerbations - Antibiotics,cephalosporins,14749,97345001000027106,ceftazidime 2g/vial powder for injection solution,ceftazidime pentahydrate
Exacerbations - Antibiotics,cephalosporins,7503,97465001000027107,cefuroxime (as sodium salt) 1.5g/vial infusion,cefuroxime sodium
Exacerbations - Antibiotics,cephalosporins,40747,97495001000027109,cefalexin 250mg chewable tablets,cefalexin
Exacerbations - Antibiotics,cephalosporins,1384,97535001000027107,cefalexin 125mg/5ml suspension,cefalexin
Exacerbations - Antibiotics,cephalosporins,1713,97545001000027108,cefalexin 250mg/5ml suspension,cefalexin
Exacerbations - Antibiotics,cephalosporins/metronidazole and tinidazole,29183,192885001000027108,cefuroxime 750mg with metronidazole 500mg infusion,cefuroxime sodium/metronidazole
Exacerbations - Antibiotics,cephalosporins/metronidazole and tinidazole,37857,238855001000027104,cefuroxime 1.5g with 500mg infusion,cefuroxime sodium/metronidazole
Exacerbations - Antibiotics,drugs for oral ulceration and inflammation,7523,113465001000027104,doxycycline (as hyclate) 20mg capsules,doxycycline hyclate
Exacerbations - Antibiotics,drugs for oral ulceration and inflammation,18041,3959411000001106,periostat 20mg tablets (alliance pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,drugs for oral ulceration and inflammation,14137,408607002,doxycycline 20mg tablets,doxycycline hyclate
Exacerbations - Antibiotics,extemporaneous item,53681,10145211000001105,vancomycin powder,vancomycin hydrochloride
Exacerbations - Antibiotics,macrolides,75422,,erythromycin ethyl succinate 500mg tablets (alliance healthcare (distribution) ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,75595,,erythromycin 250mg/5ml liquid (berk pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,75871,,clarithromycin 500mg powder for concentrate for solution for infusion vials (hameln pharmaceuticals ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,76071,,erythromycin ethyl succinate 250mg/5ml oral suspension (focus pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,76155,,azithromycin 500mg powder for solution for infusion vials,azithromycin dihydrate
Exacerbations - Antibiotics,macrolides,76263,,azithromycin 200mg/5ml oral suspension (waymade healthcare plc),azithromycin
Exacerbations - Antibiotics,macrolides,42659,10060511000001100,erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (abbott laboratories ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,46154,10060711000001105,erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (abbott laboratories ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,31514,10060911000001107,erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (abbott laboratories ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,49978,10307311000001109,erythromycin ethyl succinate 125mg/5ml oral suspension (focus pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,48101,10307511000001103,erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (focus pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,71423,10308011000001107,erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (focus pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,71435,10308511000001104,erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (focus pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,46696,103911000001104,erythromycin ethyl succinate 250mg/5ml oral suspension (sandoz ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,105,10415001000027108,erythroped 250mg/5ml liquid (abbott laboratories ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,16747,10425001000027104,erythroped 250mg sachets (abbott laboratories ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,532,10435001000027102,erythroped 250mg/5ml oral suspension (abbott laboratories ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,997,10455001000027103,erythroped pi 125mg/5ml liquid (abbott laboratories ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,3042,10465001000027107,erythroped pi 125mg sachets (abbott laboratories ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,825,10475001000027100,erythroped pi 125mg/5ml oral suspension (abbott laboratories ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,75316,10499211000001103,klaricid xl 500mg tablets (dowelhurst ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,39669,108811000001104,erythroped sf 250mg/5ml oral suspension (amco),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,40218,11028111000001105,azithromycin 500mg tablets (teva uk ltd),azithromycin
Exacerbations - Antibiotics,macrolides,58206,11028411000001100,azithromycin 250mg tablets (teva uk ltd),azithromycin
Exacerbations - Antibiotics,macrolides,33888,11034311000001100,azithromycin 250mg tablets,azithromycin
Exacerbations - Antibiotics,macrolides,61810,11252311000001102,azithromycin 500mg tablets (a a h pharmaceuticals ltd),azithromycin
Exacerbations - Antibiotics,macrolides,58426,11579411000001106,azithromycin 500mg tablets (sandoz ltd),azithromycin
Exacerbations - Antibiotics,macrolides,34231,12595001000027106,erythromycin 125mg/5ml liquid (berk pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,47242,12655001000027106,erythromycin 250mg/5ml liquid (c p pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,47676,12665001000027102,erythromycin 500mg/5ml liquid (c p pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,66092,13612911000001102,clarithromycin 500mg powder for solution for infusion vials (a a h pharmaceuticals ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,47126,13620311000001107,erythromycin ethyl succinate 125mg/5ml oral suspension (pinewood healthcare),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,64312,13620511000001101,erythromycin ethyl succinate 250mg/5ml oral suspension (pinewood healthcare),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,73663,13620711000001106,erythromycin ethyl succinate 500mg/5ml oral suspension (pinewood healthcare),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,45870,13620911000001108,erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (pinewood healthcare),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,59036,13621111000001104,erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (pinewood healthcare),erythromycin ethyl succinate
